"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_07663",105.904533640313,0.326787473000655,0.173494422025871,1.8835618412673,0.0596242674838862,0.425250712642969
"TCAL_08046",17.9601107493784,0.470452319558234,0.249999725290167,1.88181134604125,0.059861634748276,0.425250712642969
"TCAL_08149",207.367606163137,-0.210802015705994,0.112102144102273,-1.88044588615249,0.0600473348423866,0.425250712642969
"TCAL_08267",139.673946921015,-0.297517122292147,0.158148963009001,-1.88124611525409,0.0599384472661204,0.425250712642969
"TCAL_08298",260.936695166688,-0.187897636888358,0.0998090113716886,-1.88257186706947,0.0597584119390182,0.425250712642969
"TCAL_08466",39.3774405942263,-0.363978474693675,0.193390914303375,-1.88208673610538,0.0598242399703713,0.425250712642969
"TCAL_08861",396.983186727122,0.283259539129624,0.150541091723917,1.88160943889728,0.0598890637129386,0.425250712642969
"TCAL_09602",55.3311626270184,-0.299416226292359,0.15908474321309,-1.88211779611888,0.0598200235967389,0.425250712642969
"TCAL_11276",362.372038249721,0.148635246244615,0.0789494548981923,1.88266336273359,0.0597460035138516,0.425250712642969
"TCAL_11864",214.9123125685,-0.1909969844491,0.101383114486924,-1.88391316853591,0.0595767216892097,0.425250712642969
"TCAL_12574",334.69131613879,0.246197916151084,0.130815243431137,1.88202773387558,0.0598322501578489,0.425250712642969
"TCAL_16202",365.266281185799,0.140321023511247,0.0745843853316681,1.88137266114422,0.0599212431072017,0.425250712642969
"TCAL_10590",18.5181909605949,0.533400827239946,0.283838081497958,1.87924335038103,0.0602112728993,0.425324520790493
"TCAL_05740",842.258450097001,0.177055721533296,0.0942888633314564,1.87780099661279,0.0604083938903156,0.425939695354119
"TCAL_06689",327.668306708465,-0.271189863134731,0.144409460893613,-1.87792310459851,0.0603916851577574,0.425939695354119
"TCAL_11554",300.013383116022,-0.167190774731925,0.0890147921163576,-1.87823586121932,0.0603489063555502,0.425939695354119
"TCAL_00214",11337.7180255419,0.283494928211201,0.151026123909822,1.87712510175046,0.0605009497619413,0.425984056435406
"TCAL_00274",261.881329603559,-0.241913735850756,0.128892048250093,-1.87687090968842,0.0605357887821306,0.425984056435406
"TCAL_02845",482.840136978498,0.132339696736799,0.0706118683460463,1.87418489039611,0.0609049459608234,0.425984056435406
"TCAL_03110",220.435708812343,-0.295668353087112,0.157490008923389,-1.87737847694796,0.0604662392389211,0.425984056435406
"TCAL_03757",380.739401330363,0.13958307700844,0.0744805198775612,1.87408838227634,0.0609182443342623,0.425984056435406
"TCAL_04878",48.9218654382657,-0.354556492940337,0.189077136240982,-1.87519496005297,0.0607659072803751,0.425984056435406
"TCAL_07767",250.933899941383,-0.179941567317417,0.0958934010656084,-1.8764749744803,0.0605900879325122,0.425984056435406
"TCAL_07960",316.461743801793,0.189128473128154,0.100899967889534,1.87441559282966,0.0608731659764704,0.425984056435406
"TCAL_08089",44.297085644652,-0.320666643261632,0.170899938986918,-1.87634147304276,0.0606084056174636,0.425984056435406
"TCAL_08652",14.2698330053579,-0.606276563099636,0.32323479875887,-1.87565375209466,0.060702840293141,0.425984056435406
"TCAL_08665",924.921226347312,0.162940599233189,0.0869420185960571,1.87412947001185,0.0609125823399351,0.425984056435406
"TCAL_10439",188.553572966113,0.169480539836005,0.0904011697506945,1.87476047382343,0.0608256831582268,0.425984056435406
