"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_01737",327.15633682446,1.16405252167634,0.140509767836684,8.28449537422427,1.18610924834985e-16,4.1740262730566e-14
"TCAL_12977",1577.66567710224,-0.81912763130662,0.100384087283986,-8.15993504019532,3.35204819127714e-16,1.14492163662651e-13
"TCAL_05663",1491.72133510936,0.628464018592916,0.0771040611531632,8.15085495100582,3.61360340998143e-16,1.19899361143184e-13
"TCAL_05698",363.042046980744,-0.581123936890563,0.0718158253125337,-8.09186463236457,5.87581914844672e-16,1.85966355853492e-13
"TCAL_09716",211.192010906191,-0.760484887187653,0.0939932165712384,-8.09084862641416,5.92504535139862e-16,1.85966355853492e-13
"TCAL_04867",59.411134624102,1.64591743686544,0.20391210087613,8.07170064843422,6.93256779804847e-16,2.11862920628255e-13
"TCAL_12107",205.656346099785,-1.09944126545684,0.136274805020248,-8.06782490199481,7.15615755207211e-16,2.13088352954393e-13
"TCAL_08964",2655.01111762743,-1.30260275796885,0.163733053504309,-7.95564933341072,1.78194444081653e-15,5.17343019780059e-13
"TCAL_12742",119.828867809852,-1.13924573197309,0.144312322082782,-7.89430670597607,2.91933453946649e-15,8.26883707483522e-13
"TCAL_17377",114.725333317882,-1.85873135092094,0.236664672898481,-7.85386060435923,4.03422648383245e-15,1.11546362277967e-12
"TCAL_02419",1223.10153438063,-1.35201055835645,0.173733050170415,-7.78211490001619,7.13220448011144e-15,1.92619280529149e-12
"TCAL_16241",218.177978392714,-1.31971704798757,0.170154016491798,-7.75601466951665,8.76398916027256e-15,2.31309559359648e-12
"TCAL_11917",1025.11012987543,0.494626429067072,0.0638261937312206,7.74958367641349,9.21943115297003e-15,2.3792278662098e-12
"TCAL_03519",724.338431171618,-0.561679389289837,0.0735369252351048,-7.63805921302928,2.20520448093186e-14,5.56718252979601e-12
"TCAL_16517",268.396542759721,-1.01229657173393,0.132742435418633,-7.62602078635535,2.42110809833987e-14,5.98219752042999e-12
"TCAL_11451",160.049263011052,-1.05961940634238,0.139288626265125,-7.60736489945333,2.79740686406692e-14,6.76797623175191e-12
"TCAL_01682",10.6289324279697,6.63226402073599,0.880053876585918,7.53620226805341,4.8385588769318e-14,1.14673845383284e-11
"TCAL_04449",124.188638545453,-0.927866622727779,0.123206341583981,-7.53099727496835,5.03542393338901e-14,1.16952756276893e-11
"TCAL_16031",235.346872695639,-0.734056000029619,0.0983736558541337,-7.46191644151216,8.52729601722938e-14,1.94171546368794e-11
"TCAL_04517",3666.18274017939,-1.45356654559339,0.194902971577937,-7.45789832666633,8.79134654355046e-14,1.96334437327407e-11
"TCAL_12109",274.529345050721,-0.992124948669759,0.134530775181696,-7.37470625089169,1.64707806788546e-13,3.60896558534979e-11
"TCAL_07313",551.601936844925,0.561768288783674,0.0764134177381372,7.35169693245249,1.95706152418879e-13,4.20876953340824e-11
"TCAL_14535",185.01875791109,0.99189047067384,0.135858296394383,7.30091939173503,2.85807946627205e-13,6.03470488033042e-11
"TCAL_03123",4429.90116880304,0.617491700687183,0.0846776859860884,7.29225997966726,3.04798264910542e-13,6.32075401858236e-11
"TCAL_01551",475.714097853073,0.684054090136669,0.093961852821612,7.2801255998576,3.3350952422611e-13,6.79481772778564e-11
"TCAL_12659",620.784757050876,-1.35878783152167,0.187273810313435,-7.25562121712323,3.9982252637939e-13,8.00541206697216e-11
