"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_07535",17.8797341088655,-0.17474758495926,0.271591534168301,-0.643420589284536,0.519951227101138,0.923356297217147
"TCAL_11336",869.280776501106,-0.0665288069573838,0.103305239000566,-0.64400225584899,0.519573971173014,0.923356297217147
"TCAL_14256",18.8887795150319,-0.185732706050059,0.288651546821176,-0.643449543560295,0.519932444664859,0.923356297217147
"TCAL_12761",15.549961920465,0.259811529182609,0.404025175209683,0.643057772446409,0.520186613508634,0.923547950263838
"TCAL_05110",331.531309145252,0.0580029645537395,0.0902443252358525,0.642732541931578,0.520397661543406,0.923781419061996
"TCAL_00070",355.12624732362,0.0789559384100687,0.123001172916484,0.641912077242373,0.520930272119191,0.923812476112694
"TCAL_00826",8.88704096883515,-0.269124184758193,0.420269338670573,-0.640361215999021,0.521937791152222,0.923812476112694
"TCAL_01459",183.264997097185,0.100443137932037,0.157005075344239,0.639744528715466,0.522338701110815,0.923812476112694
"TCAL_03091",581.287803681668,0.0551518338160221,0.0858451382773949,0.642457277403499,0.520576320209512,0.923812476112694
"TCAL_03661",3132.56565569125,0.0492161338832158,0.0768098517117197,0.640752882428835,0.521683250002831,0.923812476112694
"TCAL_04175",200.198956443721,0.14845922749706,0.232067565160851,0.639724157032286,0.522351947493229,0.923812476112694
"TCAL_05170",1951.1236433663,0.0610180172783006,0.0953936765328697,0.639644256265516,0.522403903438566,0.923812476112694
"TCAL_06762",443.289480308163,-0.0505597418322122,0.0787762309986285,-0.641814684344222,0.520993514056181,0.923812476112694
"TCAL_07021",1244.40880613244,-0.07592897761017,0.118469282177199,-0.640917005782142,0.521576606424206,0.923812476112694
"TCAL_07212",66.0685506223298,0.100422935786185,0.156914030849618,0.639986974029284,0.522181067924088,0.923812476112694
"TCAL_07478",608.555414497581,0.0449421052878821,0.0702338609503988,0.639892278165108,0.522242634406819,0.923812476112694
"TCAL_07887",21.7867456673366,-0.167631055641025,0.261717335581432,-0.640504211418074,0.521844852073443,0.923812476112694
"TCAL_07992",264.296362011458,0.0677872604664024,0.105699959255836,0.641317753986357,0.521316256599465,0.923812476112694
"TCAL_08350",166.127406972491,0.0896137316055944,0.140070755623223,0.639774742464062,0.522319055390401,0.923812476112694
"TCAL_08733",317.471635212082,0.0642252047964005,0.10010924157667,0.641551207309992,0.521164622298409,0.923812476112694
"TCAL_09363",5252.95609278895,0.0935570633278584,0.14624548446451,0.639726167754342,0.522350640043596,0.923812476112694
"TCAL_09488",11.8547495020862,-0.201522859191621,0.314845788024727,-0.640068461629839,0.522128091776029,0.923812476112694
"TCAL_10898",740.904975062307,-0.0829964209311121,0.129709966157613,-0.639861557208811,0.52226260842723,0.923812476112694
"TCAL_11177",50.5428918903288,-0.111215641242076,0.173358953757978,-0.641533874260351,0.521175879806528,0.923812476112694
"TCAL_11533",506.862806258755,0.0535764029105873,0.0836600612048977,0.640405973160473,0.521908700568523,0.923812476112694
"TCAL_12483",18.6935162270664,0.157938823951753,0.246443232732656,0.640873040823507,0.521605172742843,0.923812476112694
"TCAL_13237",75.7002260361215,0.11251366668504,0.175332611031913,0.6417155714664,0.521057876918072,0.923812476112694
"TCAL_14434",137.263395882465,-0.0980054874116698,0.153014393007658,-0.640498488313871,0.521848571609739,0.923812476112694
"TCAL_15685",9.83230706291571,0.245958662510906,0.383017049694693,0.642161132792815,0.520768566242277,0.923812476112694
"TCAL_16660",18.3680793278679,-0.151854162760313,0.23734854000828,-0.639793961888349,0.522306558646931,0.923812476112694
"TCAL_02268",232.42115843599,-0.0584213948319916,0.0913849018490159,-0.639289353601475,0.52263471308122,0.924079921286877
"TCAL_11097",357.266987339198,-0.0530883175050166,0.0831084706203827,-0.63878347307713,0.522963801148212,0.924521026447585
"TCAL_00446",15.2173245730354,-0.185078260958459,0.292533525435228,-0.632673676232841,0.526946763425312,0.924577022828849
"TCAL_00507",239.16453679172,-0.0672719645035188,0.106331917598118,-0.632660127110409,0.526955613241802,0.924577022828849
"TCAL_00603",91.2950079826537,0.0924998311152978,0.145876353856914,0.634097498803875,0.526017194989667,0.924577022828849
"TCAL_00660",417.894743668134,0.0592052221739716,0.0928800619352463,0.637437367507873,0.523839994762441,0.924577022828849
"TCAL_00800",15.9139773331496,0.19112937530837,0.303005238128336,0.630779112892492,0.52818496232494,0.924577022828849
"TCAL_01170",251.130318186114,-0.0540820619829693,0.0857707684795703,-0.630541884393295,0.528340108249368,0.924577022828849
"TCAL_01290",221.410731094006,-0.0883542324083588,0.139617817081466,-0.632829206581883,0.526845181833406,0.924577022828849
"TCAL_01985",158.81044332357,0.0755164812587872,0.11835177474395,0.638068008884232,0.523429410263728,0.924577022828849
"TCAL_02029",10.5952390455223,0.250961641967727,0.398192674327997,0.630251780476017,0.528529865904044,0.924577022828849
"TCAL_02289",36.4565064974453,0.189720013230501,0.299674896163608,0.63308610650831,0.526677414589481,0.924577022828849
"TCAL_02474",11104.0919247326,-0.0696347546760546,0.110046580743329,-0.632775268488073,0.5268804093074,0.924577022828849
"TCAL_02684",8.70786165275925,0.257034944264738,0.404188739734764,0.63592801826545,0.524823339774076,0.924577022828849
"TCAL_02694",588.808576016805,0.0650270053898806,0.103146899521739,0.630431023049565,0.528412618818167,0.924577022828849
"TCAL_02911",8.83061145333289,-0.293654586061414,0.465459232086594,-0.630892172328386,0.5281110303432,0.924577022828849
"TCAL_02962",659.985238531421,-0.0892944522693791,0.14096223022985,-0.633463674090408,0.526430895439369,0.924577022828849
"TCAL_02979",27.2078344566631,0.129109876887204,0.204240859309573,0.632145190358357,0.527292008274157,0.924577022828849
"TCAL_03513",488.27860061173,0.0977455334193241,0.155098781528256,0.630214708692064,0.52855411714564,0.924577022828849
"TCAL_03537",30.7527116268339,-0.15848150996673,0.249956981899866,-0.634035139815454,0.526057889630995,0.924577022828849
"TCAL_03786",1060.2524766343,-0.0453733178864308,0.0715638159937397,-0.634025970476476,0.526063873554596,0.924577022828849
"TCAL_04033",32.1986811175261,-0.178618125172196,0.283304786904293,-0.630480434601824,0.528380299805563,0.924577022828849
"TCAL_04330",13.2740869686226,0.184630082858592,0.291904446454975,0.632501783034916,0.527059043719367,0.924577022828849
"TCAL_04602",190.11922733239,0.0612194077174912,0.0960325643163447,0.637485921086372,0.523808377670049,0.924577022828849
"TCAL_05008",73.4885380440212,-0.118603713011942,0.187035378352675,-0.634124485199275,0.525999584528021,0.924577022828849
"TCAL_05251",27.3100219337528,-0.221450481492161,0.349149282243906,-0.634257301257923,0.525912917392197,0.924577022828849
"TCAL_05726",59.960630335069,0.0953626254067786,0.151042280428721,0.631363781956281,0.527802691609359,0.924577022828849
"TCAL_05813",19.6640139674051,-0.183474951274638,0.289064268295117,-0.634720272957852,0.525610869206333,0.924577022828849
"TCAL_05939",386.193291067336,0.0464546103468991,0.07324492256971,0.634236595754285,0.525926427979094,0.924577022828849
"TCAL_06278",745.252703318524,0.0859051754835141,0.134890796417982,0.636849790828741,0.524222690182052,0.924577022828849
"TCAL_06486",302.751356072191,0.0534356597715392,0.0838238710221032,0.637475448460845,0.523815197145774,0.924577022828849
"TCAL_06957",18.1919578945847,0.167232884469232,0.263071591744612,0.635693437517115,0.524976254569915,0.924577022828849
"TCAL_07117",241.562813551675,-0.106865157707812,0.167588279618013,-0.637664865057337,0.5236918614838,0.924577022828849
"TCAL_07120",1087.96327356943,-0.0470089657417008,0.0742023682030886,-0.633523792839594,0.526391648508314,0.924577022828849
"TCAL_07252",7054.97270273543,-0.0527242009930417,0.0834985650161263,-0.631438408347005,0.527753909229292,0.924577022828849
"TCAL_07426",182.726596896831,-0.0692990564703739,0.109320236250963,-0.633908769747682,0.526140361980142,0.924577022828849
"TCAL_07578",34.3494089312626,-0.198865578301638,0.312457269288728,-0.636456878581612,0.524478678345383,0.924577022828849
"TCAL_07745",64.3594878669831,0.136912044122224,0.217024592012711,0.630859585323884,0.528132339141094,0.924577022828849
"TCAL_07796",580.543232600046,-0.0601185694858233,0.0951984499218386,-0.63150786105428,0.527708510889434,0.924577022828849
"TCAL_07817",280.600883970872,0.0769553176309691,0.121615444663794,0.632775860366354,0.526880022739629,0.924577022828849
"TCAL_08152",471.823782457769,0.0821706550168912,0.128832829193553,0.637808356233812,0.523598439358955,0.924577022828849
"TCAL_08285",324.943410630507,0.0477719671893047,0.0753782686915439,0.633763125879063,0.526235421101517,0.924577022828849
"TCAL_08322",922.422875268913,-0.0586780698797969,0.0921707209449497,-0.636623748607144,0.524369952223125,0.924577022828849
"TCAL_08379",714.448755354077,-0.0489741767857578,0.077470540887901,-0.632165158839189,0.527278961333981,0.924577022828849
"TCAL_08640",117.290680038205,0.116728505523761,0.185092596499873,0.630649241142617,0.528269894745197,0.924577022828849
"TCAL_09063",755.6174032352,0.0559742287266813,0.0882342316192071,0.634382231243873,0.525831402858492,0.924577022828849
"TCAL_09273",416.764029999409,0.0506974411230972,0.0800543003677383,0.633288166784455,0.526545479280236,0.924577022828849
"TCAL_09625",45.6988438848158,-0.10685467882893,0.168884950114836,-0.632706933070543,0.526925041534883,0.924577022828849
"TCAL_09750",556.795781964141,-0.0577409796409913,0.0911976143231609,-0.633141338943196,0.526641348880523,0.924577022828849
"TCAL_09918",271.165883265008,-0.0756761017113881,0.118946942031838,-0.636217295028334,0.524634802011291,0.924577022828849
"TCAL_10061",117.448666418352,-0.0856319781239219,0.13494311886871,-0.634578323384061,0.525703469347062,0.924577022828849
"TCAL_10925",850.533707700062,0.0400882749950009,0.0628078741678222,0.638268298778675,0.523299044360189,0.924577022828849
"TCAL_11054",928.595571739084,0.0477800277395,0.0749258138952369,0.637697814084572,0.523670408759593,0.924577022828849
"TCAL_11122",482.898764285546,0.207232009886193,0.326608324883691,0.634497023185158,0.525756508908688,0.924577022828849
"TCAL_11304",150.005145238865,-0.119569358567586,0.188302092404288,-0.634986882200268,0.525436970464213,0.924577022828849
"TCAL_11305",49.6204916800743,-0.125908260835162,0.199326134473823,-0.631669606033004,0.527602792656819,0.924577022828849
"TCAL_11379",150.733403280487,0.0650093608954955,0.102277764182381,0.63561578037208,0.525026881508491,0.924577022828849
"TCAL_11508",42.3111970649548,0.114010671002673,0.179094475452967,0.636595130666743,0.524388597757355,0.924577022828849
"TCAL_11893",3881.69991358738,-0.0536227712634446,0.0843372837045146,-0.635813354522042,0.524898082115934,0.924577022828849
"TCAL_11921",41.6489804728734,0.200222406695644,0.316732065113992,0.632150731639955,0.527288387713345,0.924577022828849
"TCAL_12083",196.603098529098,0.0736802512609953,0.11673535880063,0.631173382409627,0.527927163931162,0.924577022828849
"TCAL_12245",52.9259395312675,-0.113790163441245,0.180591228217094,-0.630097954173358,0.528630498128208,0.924577022828849
"TCAL_12338",786.91644838741,0.0622090669317326,0.0983694197177832,0.632402499783034,0.527123900903574,0.924577022828849
"TCAL_12363",129.683700980351,0.0786159380454599,0.124047637792164,0.633756026674022,0.526240054848659,0.924577022828849
"TCAL_12513",1657.99129555122,-0.0502839418759234,0.0790337813172907,-0.636233532520131,0.524624220162706,0.924577022828849
"TCAL_13919",702.719009026084,-0.074078009273207,0.116332859277013,-0.636776313533322,0.524270556863088,0.924577022828849
"TCAL_13934",24.800844263963,-0.173706450096315,0.27275460562971,-0.636859823852574,0.524216154356545,0.924577022828849
"TCAL_14790",394.580959075542,0.0555151375641085,0.0880349007581573,0.630603738812808,0.528299653616768,0.924577022828849
"TCAL_15594",71.9927191219608,0.0848045621440289,0.133841060471681,0.633621415170813,0.526327921542667,0.924577022828849
"TCAL_15924",103.477598830918,0.106466088700694,0.16897477205818,0.630070911792892,0.528648190095889,0.924577022828849
"TCAL_16192",8.1660859077418,0.248890962262508,0.391097769686844,0.636390645903701,0.524521836224961,0.924577022828849
"TCAL_16413",1852.29425823632,0.0680338541733527,0.107656013599312,0.631955911228239,0.527415687027063,0.924577022828849
"TCAL_17062",387.992179525462,0.0487733359008574,0.0768521188340777,0.634638792538149,0.525664021557214,0.924577022828849
"TCAL_06783",818.007391908431,0.0781457825284904,0.124100939426954,0.629695334212094,0.528893935811761,0.924867531483509
"TCAL_01833",284.697388864276,0.0564923291087299,0.0897345938087561,0.629549059185885,0.528989661355961,0.924895654520743
"TCAL_09898",1071.49957632547,-0.064219172328202,0.10204239017121,-0.629338182106997,0.529127679397121,0.924997702971363
"TCAL_10862",453.766278010478,-0.0444282913299662,0.0706211881128684,-0.629107106764614,0.52927893813899,0.925122864028912
"TCAL_00669",96.9246687427567,0.0986968950226799,0.157078984890531,0.628326539616117,0.529790049236763,0.9251807280882
"TCAL_06914",20.0196232818211,-0.179621681838947,0.285726170573301,-0.628649736489107,0.529578391266008,0.9251807280882
"TCAL_08118",402.300720646224,0.0727473924430801,0.115716673535555,0.628668196383363,0.529566303388397,0.9251807280882
"TCAL_12468",34.255409791704,-0.118090604041945,0.187942504403215,-0.628333672667207,0.52978537741847,0.9251807280882
"TCAL_13966",322.029800671393,-0.0468918747637197,0.0746224606519218,-0.628388213870995,0.529749656146723,0.9251807280882
"TCAL_17346",44.3516056236921,-0.134647184038054,0.214188355050034,-0.628639143368,0.529585327899504,0.9251807280882
"TCAL_04947",1026.2791540853,0.0872732506537487,0.138970398998015,0.627998849272895,0.530004693817252,0.925277286425097
"TCAL_12437",13.9763070533085,0.173081800282344,0.275589840110864,0.628041295762996,0.529976887916157,0.925277286425097
"TCAL_01777",83.1491111431973,0.105286859814798,0.167792584838229,0.627482197239568,0.530343202301605,0.92538259076586
"TCAL_01945",27.627012616818,0.150549325273534,0.239904143605846,0.627539495611552,0.530305655209776,0.92538259076586
"TCAL_04113",27.0751240532251,0.185976528326308,0.296513206383795,0.627211619321896,0.530520527740326,0.92538259076586
"TCAL_06688",237.75277083666,-0.0533273350303711,0.0849730431142747,-0.627579442561033,0.530279479142919,0.92538259076586
"TCAL_08073",35.4704604201938,-0.143955522668722,0.229449185459783,-0.627396093737511,0.530399627666604,0.92538259076586
"TCAL_09381",222.870561453659,-0.0504375869788877,0.0804355933047758,-0.62705557212435,0.530622808224392,0.92538259076586
