"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_08675",9379.11104339977,1.73130261785716,0.093387131238206,18.5389849211779,1.00093068707386e-76,1.16238080689888e-72
"TCAL_01551",475.714097853073,1.38670899870325,0.0921194562429354,15.0533780295691,3.28046636543767e-51,1.90480279509138e-47
"TCAL_08242",8619.14006961347,1.45279313994831,0.103752825933711,14.0024440479002,1.50601092711047e-44,5.82976829884461e-41
"TCAL_14591",474.947496237506,1.6414940695055,0.125413447391773,13.0886607747709,3.82288789763388e-39,1.10987992888056e-35
"TCAL_06802",1259.32842489304,2.26671971680117,0.173754007724822,13.0455679640554,6.73531839538781e-39,1.56434505051277e-35
"TCAL_16784",1950.16536082633,1.50788554198553,0.117927667113216,12.7865290554581,1.94989725868227e-37,3.77402614417953e-34
"TCAL_05776",202.43084888709,1.29399444448992,0.102478877852369,12.6269380735613,1.50002297623623e-36,2.4885381175759e-33
"TCAL_13810",165.214873167138,-1.44914818546037,0.117151413667052,-12.3698736540977,3.80419325986708e-35,5.52226204085456e-32
"TCAL_14774",2295.80661019746,0.862120150275596,0.072899077212323,11.8262148609182,2.85738669785432e-32,3.68698130246469e-29
"TCAL_15853",3555.63498519995,-2.1785716828835,0.184607639319246,-11.8010917149319,3.85280241546e-32,4.4742594450737e-29
"TCAL_14798",262.079251121092,-2.1645689011923,0.188347547712252,-11.492418815557,1.44021953158391e-30,1.52047903820764e-27
"TCAL_02557",71.5951090073812,-1.98596811105756,0.173663758548405,-11.4357084498089,2.77264304645973e-30,2.68322530821141e-27
"TCAL_06624",16622.3930930037,1.55395832451729,0.137099628254955,11.3345188772321,8.85171856683416e-30,7.90730828589577e-27
"TCAL_02126",2479.82357566541,1.18195711745269,0.107638421710671,10.9808105569381,4.72663570960108e-28,3.9207443211141e-25
"TCAL_03439",26825.1998078723,1.42028284053651,0.129695313473964,10.9509187532951,6.57770232561078e-28,5.09245714048786e-25
"TCAL_17019",186.155854857047,-1.33293962478391,0.124071233806737,-10.7433414167558,6.36964442991473e-27,4.62316754778749e-24
"TCAL_07926",2150.54466679695,1.53121299355534,0.145905455079734,10.4945561680238,9.15067400416906e-26,6.25098689473031e-23
"TCAL_06511",401.570338596585,1.30739474208702,0.126264129719337,10.3544430630705,3.99504837386806e-25,2.57747204254054e-22
"TCAL_06581",3149.64661877248,0.894578559224131,0.0870794446662253,10.2731311924765,9.3131850769854e-25,5.69231675258061e-22
"TCAL_12804",393.188370974177,0.883772571112232,0.0864754565672768,10.2199237355245,1.61467863939228e-24,9.37563151963125e-22
"TCAL_09890",155.214631416817,-1.31541934230729,0.131167023184631,-10.0285827212507,1.14143192666961e-23,6.31211855448294e-21
"TCAL_05274",663.284598622806,-0.836711457653047,0.0838649354824324,-9.97689264100509,1.92397812910767e-23,1.01559809151488e-20
"TCAL_05387",454.229789657795,0.934115301473067,0.0940035540587681,9.93702111400051,2.87289855029208e-23,1.45056395063226e-20
"TCAL_10671",1314.99591552532,1.05207384861115,0.109016165801436,9.65062237216642,4.88582942118715e-22,2.36413071117693e-19
"TCAL_14749",1764.34530912883,0.822246628133491,0.0868017567755101,9.47269569969668,2.72713203696238e-21,1.26680737380976e-18
"TCAL_05569",438.002015326115,0.790332959839425,0.0843057131362932,9.37460737164668,6.94337072677675e-21,3.10128324038686e-18
"TCAL_07801",235.804349090139,0.851295212139062,0.091014473275483,9.35340481026966,8.48706808672742e-21,3.65038228485798e-18
"TCAL_08592",159.397207684839,1.01541446519411,0.108941771185471,9.32070824757739,1.15566263984499e-20,4.79311079875711e-18
"TCAL_01161",472.978251926035,-0.873227411821864,0.0948371314022197,-9.20765315136288,3.33332808603395e-20,1.33482548493491e-17
"TCAL_13434",884.807156777675,0.968159393194214,0.105966330448353,9.13648126813346,6.45173970322305e-20,2.49746843911764e-17
"TCAL_15296",1126.94986682238,0.834185286732024,0.0943949231709462,8.83718380935955,9.81615676180178e-19,3.6772589830582e-16
"TCAL_10081",239.280345979815,2.47334173424825,0.283529907110392,8.72338921652191,2.69996233871981e-18,9.79833207486037e-16
"TCAL_08241",1329.97770733358,0.894694702078116,0.103611769230582,8.63506828154847,5.86919691375979e-18,2.06542375028765e-15
"TCAL_11475",195.459073017173,-0.886176232153755,0.103772651458144,-8.53959323291633,1.34695144796469e-17,4.60063151918058e-15
"TCAL_15032",527.431266915552,-0.711366377329645,0.0843924027642271,-8.42927033748568,3.47827197835593e-17,1.1540906424185e-14
"TCAL_07907",409.583039478172,1.02678668624922,0.121984441738134,8.41735775168314,3.85070400289162e-17,1.24217293293279e-14
"TCAL_00766",359.689166930794,0.809224565355759,0.0965191514425565,8.38408288159651,5.11227642354703e-17,1.582691773108e-14
"TCAL_00909",40.6342733348751,-1.59576727915476,0.190436982101002,-8.37950308574212,5.31516224500231e-17,1.582691773108e-14
"TCAL_17390",262.199334852683,1.36568556040141,0.162940758997992,8.38148520235042,5.22639739128264e-17,1.582691773108e-14
"TCAL_09693",243.609593602927,0.807322577861546,0.0977612331586925,8.25810550641323,1.48002705776206e-16,4.2968885554477e-14
"TCAL_08167",184.893858158553,-0.977182555558115,0.120894928621735,-8.08290775054424,6.32404617841206e-16,1.79124751877803e-13
"TCAL_00896",772.093513330232,0.747056883303777,0.0932143912070304,8.01439427571386,1.10681120048146e-15,3.06033296933124e-13
"TCAL_14662",169.862935212294,1.64079234105228,0.204935598848607,8.00638029835113,1.18134025269486e-15,3.19044287315009e-13
"TCAL_05494",5363.43185046635,0.597012291738401,0.0751798524456888,7.94112082315794,2.00362381612519e-15,5.28820076742313e-13
"TCAL_05663",1491.72133510936,0.607765881645288,0.0770581637227457,7.88710569112472,3.09275468134592e-15,7.9813689143267e-13
"TCAL_13893",1949.82136499293,0.902481307648387,0.115381665376837,7.82170464172863,5.21127673717229e-15,1.31562079888656e-12
"TCAL_05111",357.593466586545,-0.611084863765261,0.0783307516977485,-7.8013404763844,6.12530026008854e-15,1.51347046639166e-12
"TCAL_13039",1616.10171392797,1.38096066282556,0.179196620830124,7.7063990181751,1.29417555598655e-14,3.13109598576496e-12
"TCAL_11917",1025.11012987543,0.481665775511759,0.0637326746849633,7.55759550172151,4.10588546804104e-14,9.73094855925727e-12
"TCAL_12220",311.069026174909,0.881004812939587,0.117600291363463,7.4915189641554,6.80810444831366e-14,1.58125033916533e-11
"TCAL_03482",780.072802011116,0.415180621346181,0.0556803597794578,7.45650033495929,8.88508702967128e-14,2.02318658187397e-11
"TCAL_05784",393.392861430634,0.688275866571086,0.0924588609538418,7.44413092991373,9.7584681181369e-14,2.17932865876776e-11
"TCAL_07649",34.109484173917,-1.74617704176116,0.236778188930102,-7.37473772247086,1.64668904523943e-13,3.60811318535198e-11
"TCAL_08982",10779.5760568786,0.904999964448289,0.12374729480858,7.31329089535412,2.60677834582134e-13,5.60602165370801e-11
"TCAL_08629",201.426216709611,1.11586584086145,0.156352399689927,7.13686418036691,9.54841067994002e-13,2.01610351320261e-10
"TCAL_01380",1407.67201477996,0.705098265459178,0.0990526902731376,7.1184161027315,1.09174357758851e-12,2.26400324402418e-10
"TCAL_11866",66.5786712271536,1.81220568308841,0.255012273703579,7.10634690938396,1.19154690838978e-12,2.42762004335623e-10
"TCAL_09319",1132.54477676462,0.640421140731016,0.090387055958646,7.0853191747281,1.38724199753056e-12,2.77759333057283e-10
"TCAL_08981",47731.3646538269,0.609514848254908,0.0867044742934413,7.02979694210561,2.06834324433545e-12,4.07113052482501e-10
"TCAL_00735",619.074711423698,0.403814626559411,0.0580849321785906,6.95214079475593,3.59784050908594e-12,6.96362030533583e-10
"TCAL_08955",1951.91042705238,0.427748172682627,0.0617272489823081,6.92964905669497,4.21885895697913e-12,8.03173919137682e-10
"TCAL_01737",327.15633682446,0.97104628123817,0.140745825829844,6.89929008915777,5.22630513512665e-12,9.78920669906868e-10
"TCAL_11553",1820.51408496459,0.838768588882807,0.121616459303978,6.89683447193868,5.31740788572279e-12,9.80175520268234e-10
"TCAL_04965",849.956400038186,0.754946789059536,0.10960622021423,6.8878097208713,5.66579231588764e-12,1.01280658048517e-09
"TCAL_05313",276.218601528278,-0.798519219691794,0.115933536359749,-6.88773278867245,5.66885625863569e-12,1.01280658048517e-09
"TCAL_04449",124.188638545453,-0.830665413482496,0.121581358154622,-6.8321774496555,8.36353029162775e-12,1.47160117085868e-09
"TCAL_07840",3986.46744499983,0.479191847119805,0.0705880911269419,6.78856503228075,1.13254327541005e-11,1.96301866527416e-09
"TCAL_14025",1849.30500716838,1.08217589450409,0.160278267659062,6.75185669467085,1.45965014036352e-11,2.49278192353552e-09
"TCAL_13243",474.946007441097,0.590798893120765,0.087653582690909,6.74015681942045,1.58215774571201e-11,2.66284027550051e-09
"TCAL_01975",1691.3134390527,0.634978008131273,0.0950204938526605,6.68253744414204,2.34839929472833e-11,3.89599442995429e-09
"TCAL_16400",486.718331221085,0.668158456452621,0.100713203570806,6.63426872309622,3.26115236942118e-11,5.33405105156172e-09
"TCAL_11872",1887.5151923122,0.653965120810855,0.0992533866999013,6.5888443966971,4.43263036641451e-11,7.14946339516274e-09
"TCAL_02215",45.9094749514916,1.11607594952021,0.171035325661098,6.52541190076536,6.78149092302211e-11,1.07881443957611e-08
"TCAL_09977",4289.58268142757,0.581315111415278,0.0895542051476386,6.49120954685406,8.51499451037491e-11,1.33627880066194e-08
"TCAL_09466",175.923094453775,-0.555800848894568,0.0858593170803904,-6.47339005007657,9.58281526067781e-11,1.48380311496335e-08
"TCAL_10581",731.129729356916,0.707220270609648,0.109648183392878,6.44990412723596,1.11920930043191e-10,1.71018126393629e-08
"TCAL_12742",119.828867809852,-0.909238204929111,0.141518418013963,-6.42487541684785,1.31977560915108e-10,1.99046157780149e-08
"TCAL_12432",477.644480861073,0.497064146416475,0.0785018878807041,6.33187506486267,2.42199573057117e-10,3.60597902809269e-08
"TCAL_11065",372.233047759357,-0.621631511901881,0.098285697800998,-6.32474028073257,2.53658857833358e-10,3.72878521015036e-08
"TCAL_01503",106.353007235468,-1.40785051022538,0.222681155052842,-6.32227055716185,2.57747570751589e-10,3.74152817392275e-08
"TCAL_11237",176.936825714874,0.750869673075653,0.121121001364185,6.1993350832524,5.67021964876349e-10,8.12941491124573e-08
"TCAL_12104",623.425240659921,0.441227870872789,0.071709191265553,6.15301697154605,7.60226663947951e-10,1.07664783517409e-07
"TCAL_01646",45.3819376858879,1.92890378637573,0.313688309972167,6.14910956212195,7.79191430473194e-10,1.09021085326328e-07
"TCAL_08949",16992.2429301285,0.494205475858416,0.0808167533816866,6.11513646835515,9.64743683273435e-10,1.33375814212552e-07
"TCAL_16983",20388.4263100155,0.760426808607823,0.124429435125354,6.1113096578936,9.8816813087814e-10,1.35007017692798e-07
"TCAL_00113",47.0061165124495,-1.08330195565096,0.178418003445453,-6.07170764570375,1.26557179704913e-09,1.70896340455017e-07
"TCAL_00796",131.118633195995,0.701228413433438,0.116697470988669,6.00894267452912,1.86737132733731e-09,2.49261876142163e-07
"TCAL_03643",11890.2704961451,0.654814217718936,0.109637026761556,5.97256453463534,2.33552709707926e-09,3.08209956572517e-07
"TCAL_12235",880.289364110505,-0.625177503395833,0.104816321176682,-5.96450530201316,2.4537630219611e-09,3.20174718809374e-07
"TCAL_00464",754.688434330116,0.541434565027315,0.0908559053750271,5.95926662986217,2.53372409339295e-09,3.26934865517471e-07
"TCAL_10492",2890.3694532334,0.544457939431483,0.0914083132915458,5.95632847632732,2.57967586416595e-09,3.29206327588562e-07
"TCAL_08462",1455.42864596334,0.407305407122032,0.0690745959513001,5.89660209390432,3.71063207449787e-09,4.68386633490694e-07
"TCAL_06433",130.625843245239,0.717252728041228,0.123114868566798,5.82588225444167,5.68116619265283e-09,7.09412720379326e-07
"TCAL_13043",61.7052176936421,-1.09574252521433,0.188616492239593,-5.80936752774752,6.27092905177442e-09,7.74726585938897e-07
"TCAL_07499",21.6613215438172,-2.83802567619819,0.489958376192718,-5.79238117786947,6.93954205577497e-09,8.48304230460155e-07
"TCAL_12797",586.49822111378,0.643132722206733,0.111070270936201,5.79032280002403,7.02512786743683e-09,8.49820936713999e-07
"TCAL_05534",128.217178049092,0.67481360962111,0.116662450514763,5.78432569043042,7.28037694304805e-09,8.62724667751194e-07
"TCAL_15195",122.975679185711,0.87688696333569,0.151578524971035,5.78503428175762,7.2497543654555e-09,8.62724667751194e-07
"TCAL_08840",26229.9621241127,0.95125687550114,0.1652488297477,5.75651202464495,8.58696681327097e-09,1.00727722830824e-06
"TCAL_15708",139.343680431507,-0.664245343961446,0.115473714405936,-5.75235106429817,8.8010794788275e-09,1.02206935987624e-06
"TCAL_16031",235.346872695639,0.514717806831137,0.0898396522617749,5.72929429124849,1.0084930297081e-08,1.15956728257427e-06
"TCAL_05143",76.6011830199451,0.988425611358889,0.174015331547788,5.68010647433931,1.34610919156689e-08,1.53258490604571e-06
"TCAL_03467",3103.05335362561,0.344229094070439,0.0607047564698736,5.67054567200632,1.42343415813712e-08,1.60488746392683e-06
"TCAL_10336",805.442257915116,0.425781275902412,0.0752009527356245,5.66191331909429,1.49694439941512e-08,1.67153993369305e-06
"TCAL_04458",362.507079979287,0.399691452058571,0.0707202051067879,5.65172925410828,1.58841650410201e-08,1.75678865353682e-06
"TCAL_07952",136.817598590421,0.618766820337078,0.110220798494488,5.61388439195551,1.97834416165874e-08,2.16740667446632e-06
"TCAL_05769",316.453242484881,0.669096282955774,0.119229368549106,5.61184120236448,2.00185102461613e-08,2.17266317279132e-06
"TCAL_04250",214.847416282323,0.504411493036159,0.0905085954545495,5.57307834137653,2.5027695329883e-08,2.64224205332665e-06
"TCAL_11456",285.681660744791,0.55671598202094,0.0998778864263507,5.57396638976195,2.49003795261986e-08,2.64224205332665e-06
"TCAL_13569",79.001378843137,-0.892651029801199,0.160135279902064,-5.57435582182222,2.48447467348033e-08,2.64224205332665e-06
"TCAL_05754",302.327265834166,0.931425099469994,0.167849010621324,5.54918432954805,2.87005455719704e-08,3.0026976191648e-06
